"report_namePKO";"paragraphNumber";"paragraph_ID";"DisarmamentDemobilization";"Reintegration";"ControlSALW";"Demilitarization";"ArmsEmbargo";"CivilianProtection";"HumanRights";"ChildRights";"SexualViolence";"PoliceReform";"MilitaryReform";"Operations_PatrolsInterventions";"Operations_UseOfForce";"JusticeSectorReform";"TransitionalJustice";"PrisonReform";"BorderControl";"Demining";"Resources";"StateAuthority";"StateAdministration";"DemocraticInstitutions";"ElectoralSecurity";"ElectionAssistance";"VoterEducation";"PartyAssistance";"CivilSocietyAssistance";"Media";"PowerSharing";"National_Reconciliation";"LocalReconciliation";"EconomicDevelopment";"HumanitarianRelief";"PublicHealth";"RefugeeAssistance";"Gender";"LegalReform"
"UNMOP_S/1996/502_Croatia";3;5676;"";"";"";"Monitor";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMOP_S/1996/180_Yugoslavia";8;5675;"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMOP_S/1996/180_Yugoslavia";4;5674;"";"";"";"";"";"";"";"";"";"Meeting";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMOP_S/1996/180_Croatia";8;5673;"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMOP_S/1996/180_Croatia";4;5672;"";"";"";"";"";"";"";"";"";"Meeting";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1998/59";26;5671;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1998/59";19;5670;"";"";"";"";"";"";"";"";"";"AssistAgents";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1998/59";17;5669;"";"";"";"";"";"";"";"";"";"AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1998/59";8;5668;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/953";30;5667;"";"";"";"";"";"";"";"";"";"Monitor";"";"Implement";"";"Monitor";"";"Monitor";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/953";24;5666;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/953";23;5665;"";"";"";"";"";"";"";"";"";"";"";"";"";"AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/953";21;5664;"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/953";19;5663;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";""
"UNTAES_S/1997/953";13;5662;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/953";9;5661;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";""
"UNTAES_S/1997/767";21;5660;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ProvideSecurity,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/767";55;5659;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"Implement";"";""
"UNTAES_S/1997/767";46;5658;"";"";"";"";"";"";"";"";"";"Monitor";"";"Implement";"";"Monitor";"";"Monitor";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/767";45;5657;"";"";"";"";"";"";"Monitor";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/767";44;5656;"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/767";38;5655;"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/767";37;5654;"";"";"";"";"";"";"Monitor";"";"";"Monitor";"";"";"";"";"Monitor";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";""
"UNTAES_S/1997/767";35;5653;"";"";"";"Advocate,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/767";34;5652;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/767";30;5651;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/767";26;5650;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"Assist,InternationalActor";"";""
"UNTAES_S/1997/767";22;5649;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";""
"UNTAES_S/1997/767";20;5648;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";""
"UNTAES_S/1997/487";45;5647;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"Advocate";"";""
"UNTAES_S/1997/487";29;5646;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/487";28;5645;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/487";26;5644;"";"";"";"";"";"";"Monitor";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";""
"UNTAES_S/1997/487";25;5643;"";"";"";"";"";"";"";"";"";"Monitor";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/487";23;5642;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";""
"UNTAES_S/1997/487";22;5641;"";"";"";"Monitor";"";"";"";"";"";"";"";"Implement";"";"";"";"";"Implement";"";"";"";"ProvideSecurity";"";"Implement";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/487";21;5640;"";"";"Monitor";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/487";20;5639;"";"";"";"";"";"";"Monitor";"";"";"Monitor,AssistAgents";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/487";19;5638;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/487";18;5637;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/487";12;5636;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/487";11;5635;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor,Advocate,Assist,InternationalActor";"";""
"UNTAES_S/1997/487";8;5634;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";""
"UNTAES_S/1997/487";7;5633;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"Meeting,Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/487";3;5632;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"Implement,Advocate";"";"";"";"";"";"";"";""
"UNTAES_S/1997/487";2;5631;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"";""
"UNTAES_S/1997/148";25;5630;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/148";24;5629;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/148";23;5628;"";"";"";"";"";"";"";"";"";"Monitor,Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/148";20;5627;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/148";19;5626;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"Assist";"";"Assist";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/148";18;5625;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/148";12;5624;"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/148";11;5623;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/148";9;5622;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate,InternationalActor";"";""
"UNTAES_S/1997/148";8;5621;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/148";7;5620;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1997/148";5;5619;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";""
"UNTAES_S/1997/148";2;5618;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/883";8;5617;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";""
"UNTAES_S/1996/883";24;5616;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";""
"UNTAES_S/1996/883";21;5615;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/883";20;5614;"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/883";18;5613;"";"";"Outreach";"";"";"";"";"";"";"";"";"";"";"";"Outreach,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/883";17;5612;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/883";16;5611;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/883";14;5610;"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/883";13;5609;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/883";11;5608;"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";""
"UNTAES_S/1996/883";10;5607;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/883";9;5606;"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/883";7;5605;"";"";"Assist";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/883";6;5604;"";"";"";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/821";13;5603;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Implement";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/821";12;5602;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/821";10;5601;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/821";9;5600;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";""
"UNTAES_S/1996/821";8;5599;"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";""
"UNTAES_S/1996/821";6;5598;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/821";5;5597;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor,Meeting,Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/821";3;5596;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";""
"UNTAES_S/1996/705";37;5595;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate,InternationalActor";"";""
"UNTAES_S/1996/705";27;5594;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/705";26;5593;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/705";25;5592;"";"";"Implement,Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/705";24;5591;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/705";23;5590;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/705";20;5589;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/705";19;5588;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/705";18;5587;"";"";"";"Monitor,Implement,Meeting";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/705";17;5586;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/622";21;5585;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";""
"UNTAES_S/1996/622";18;5584;"";"";"";"Outreach";"";"";"Outreach";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/622";17;5583;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/622";15;5582;"";"";"";"";"";"";"";"";"";"Monitor";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/622";14;5581;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/622";13;5580;"";"";"";"";"";"";"Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/622";12;5579;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/622";11;5578;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/622";10;5577;"";"";"";"Advocate";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/622";2;5576;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";44;5575;"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";42;5574;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,ProvideSecurity,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";41;5573;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";40;5572;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";""
"UNTAES_S/1996/472";37;5571;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";36;5570;"";"";"";"Outreach";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";35;5569;"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate"
"UNTAES_S/1996/472";34;5568;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";32;5567;"";"";"";"";"";"";"";"";"";"AssistAgents,AssistOther,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";31;5566;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";30;5565;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor,Assist";"";"";"";"";""
"UNTAES_S/1996/472";28;5564;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";25;5563;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";23;5562;"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";22;5561;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";17;5560;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";16;5559;"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";15;5558;"";"";"Implement,ProvideSecurity";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";14;5557;"";"";"";"Monitor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";10;5556;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"Monitor,Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNTAES_S/1996/472";6;5555;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate"
"UNPSG_S/1998/887";41;5554;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNPSG_S/1998/887";38;5553;"";"";"";"";"";"";"";"";"";"Monitor,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNPSG_S/1998/887";32;5552;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor,InternationalActor,Assist";"";""
"UNPSG_S/1998/887";13;5551;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";""
"UNPSG_S/1998/887";8;5550;"";"";"";"";"";"";"";"";"";"AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNPSG_S/1998/887";7;5549;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNPSG_S/1998/500";10;5548;"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNPSG_S/1998/500";42;5547;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNPSG_S/1998/500";38;5546;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";""
"UNPSG_S/1998/500";34;5545;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"MaterialSupport,Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNPSG_S/1998/500";15;5544;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNPSG_S/1998/500";14;5543;"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
